id,src,datetime,name,latitude,longitude,location,RadiantOutput,Temperature,RadiativeHeat,footprint,SatZenithAngle,SourceID,region,srcfile,quality
2648489,VIIRS,2013-08-05 15:46:52+00:00,,-11.654438,142.433777,0101000020E610000039984D80E1CD6140F1845E7F124F27C0,5.11,1044,2.96,43.88,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_36,__None__,viirs-ir-sources-20130805.kmz,1
2648490,VIIRS,2013-08-05 15:46:52+00:00,,-11.660998,142.389145,0101000020E6100000DD0C37E073CC61405C7171546E5227C0,9.64,1123,5.59,61.95,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_41,__None__,viirs-ir-sources-20130805.kmz,1
2648491,VIIRS,2013-08-05 15:46:52+00:00,,-11.679932,142.422333,0101000020E6100000B1E07EC083CD6140FC010F0C205C27C0,1.66,1031,0.96,14.96,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_42,__None__,viirs-ir-sources-20130805.kmz,1
2648492,VIIRS,2013-08-05 15:47:01+00:00,,-12.25031,142.561188,0101000020E61000000B5D8940F5D1614039B9DFA1288028C0,2.68,1038,1.55,23.45,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_44,__None__,viirs-ir-sources-20130805.kmz,1
2648493,VIIRS,2013-08-05 15:47:03+00:00,,-12.261402,142.551956,0101000020E6100000971AA19FA9D16140CE37A27BD68528C0,4.48,1097,2.58,31.46,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_45,__None__,viirs-ir-sources-20130805.kmz,1
2648494,VIIRS,2013-08-05 15:47:05+00:00,,-12.329779,142.214005,0101000020E6100000C6850321D9C66140AFD007CBD8A828C0,3.31,1030,1.92,30.03,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_46,__None__,viirs-ir-sources-20130805.kmz,1
2648495,VIIRS,2013-08-05 15:47:10+00:00,,-12.612062,141.992462,0101000020E6100000BA10AB3FC2BF6140AB3FC230603929C0,17.12,1004,9.98,173.1,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_48,__None__,viirs-ir-sources-20130805.kmz,1
2648496,VIIRS,2013-08-05 15:47:10+00:00,,-12.633194,141.996262,0101000020E6100000EC87D860E1BF6140FE0B0401324429C0,2.88,973,1.68,32.97,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_52,__None__,viirs-ir-sources-20130805.kmz,1
2648497,VIIRS,2013-08-05 15:47:10+00:00,,-12.648794,142.008301,0101000020E6100000C570750044C061409BAE27BA2E4C29C0,2.72,1033,1.58,24.57,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_53,__None__,viirs-ir-sources-20130805.kmz,1
2648498,VIIRS,2013-08-05 15:47:10+00:00,,-12.64994,142.015411,0101000020E6100000F59F353F7EC0614078B988EFC44C29C0,2.54,1048,1.48,21.56,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_54,__None__,viirs-ir-sources-20130805.kmz,1
2648499,VIIRS,2013-08-05 15:47:12+00:00,,-12.909119,142.620392,0101000020E610000067D65240DAD361402E58AA0B78D129C0,3.2,1120,1.85,20.65,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_56,__None__,viirs-ir-sources-20130805.kmz,1
2648500,VIIRS,2013-08-05 15:47:14+00:00,,-12.91593,142.626938,0101000020E6100000D4D347E00FD46140BED9E6C6F4D429C0,0.72,1146,0.41,4.22,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_57,__None__,viirs-ir-sources-20130805.kmz,1
2648501,VIIRS,2013-08-05 15:47:21+00:00,,-11.610639,132.761658,0101000020E6100000941799805F9860400553CDACA53827C0,0.83,1207,0.89,7.37,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_61,__None__,viirs-ir-sources-20130805.kmz,1
2648502,VIIRS,2013-08-05 15:47:21+00:00,,-11.715098,133.118607,0101000020E61000007442E8A0CBA36040B9DE3653216E27C0,1.34,1097,1.31,15.98,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_62,__None__,viirs-ir-sources-20130805.kmz,1
2648503,VIIRS,2013-08-05 15:47:21+00:00,,-11.739495,133.068512,0101000020E610000046EC134031A260406D1CB1169F7A27C0,2.63,1159,2.61,25.47,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_63,__None__,viirs-ir-sources-20130805.kmz,1
2648504,VIIRS,2013-08-05 15:47:21+00:00,,-11.753211,133.08078,0101000020E61000007845F0BF95A2604094F947DFA48127C0,4.27,1235,4.21,31.94,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_67,__None__,viirs-ir-sources-20130805.kmz,1
2648505,VIIRS,2013-08-05 15:47:23+00:00,,-12.048255,134.066895,0101000020E610000082A8FB0024C26040A9BC1DE1B41828C0,2.14,1005,1.67,28.86,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_68,__None__,viirs-ir-sources-20130805.kmz,1
2648506,VIIRS,2013-08-05 15:47:23+00:00,,-12.05057,134.079208,0101000020E61000009C3237DF88C260404451A04FE41928C0,2.07,1012,1.61,26.98,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_69,__None__,viirs-ir-sources-20130805.kmz,1
2648507,VIIRS,2013-08-05 15:47:23+00:00,,-13.47226,142.288773,0101000020E6100000F8DEDFA03DC96140FD6A0E10CCF12AC0,2.75,1027,1.58,25.1,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_70,__None__,viirs-ir-sources-20130805.kmz,1
2648508,VIIRS,2013-08-05 15:47:23+00:00,,-13.654904,143.238144,0101000020E6100000A3772AE09EE76140070ABC934F4F2BC0,1.33,1117,0.78,8.85,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_73,__None__,viirs-ir-sources-20130805.kmz,1
2648509,VIIRS,2013-08-05 15:47:24+00:00,,-13.661155,143.245041,0101000020E6100000BB253960D7E761407C2C7DE882522BC0,2.23,919,1.31,32.39,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_74,__None__,viirs-ir-sources-20130805.kmz,1
2648510,VIIRS,2013-08-05 15:47:24+00:00,,-13.532,142.199081,0101000020E610000029081EDF5EC66140AAF1D24D62102BC0,1.49,984,0.86,16.17,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_75,__None__,viirs-ir-sources-20130805.kmz,1
2648511,VIIRS,2013-08-05 15:47:24+00:00,,-12.013078,133.486328,0101000020E610000021E4BCFF8FAF60401C98DC28B20628C0,10.96,1234,9.73,74.11,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_77,__None__,viirs-ir-sources-20130805.kmz,1
2648512,VIIRS,2013-08-05 15:47:24+00:00,,-12.005548,133.331818,0101000020E61000002C47C8409EAA6040CD1DFD2FD70228C0,3.02,1279,2.78,18.3,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_79,__None__,viirs-ir-sources-20130805.kmz,1
2648513,VIIRS,2013-08-05 15:47:24+00:00,,-12.037716,133.325516,0101000020E610000064CA87A06AAA60406612F5824F1328C0,1.5,1244,1.38,10.14,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_81,__None__,viirs-ir-sources-20130805.kmz,1
2648514,VIIRS,2013-08-05 15:47:24+00:00,,-12.328141,134.882736,0101000020E61000000F60915F3FDC604017F4DE1802A828C0,1.7,1103,2.18,25.97,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_82,__None__,viirs-ir-sources-20130805.kmz,1
2648515,VIIRS,2013-08-05 15:47:26+00:00,,-12.116763,133.520111,0101000020E610000047E9D2BFA4B0604005C4245CC83B28C0,3.67,1009,3.22,54.65,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_89,__None__,viirs-ir-sources-20130805.kmz,1
2648516,VIIRS,2013-08-05 15:47:26+00:00,,-12.279318,134.313416,0101000020E610000061C1FD8007CA6040465ED6C4028F28C0,1.18,1123,0.86,9.56,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_91,__None__,viirs-ir-sources-20130805.kmz,1
2648517,VIIRS,2013-08-05 15:47:26+00:00,,-13.641765,142.078278,0101000020E6100000E23FDD4081C26140546F0D6C95482BC0,0.79,1202,0.46,3.84,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_92,__None__,viirs-ir-sources-20130805.kmz,1
2648518,VIIRS,2013-08-05 15:47:26+00:00,,-13.666115,142.059647,0101000020E6100000BF49D3A0E8C1614005C078060D552BC0,1.68,990,0.97,17.9,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_93,__None__,viirs-ir-sources-20130805.kmz,1
2648519,VIIRS,2013-08-05 15:47:26+00:00,,-13.668373,142.073822,0101000020E61000003677F4BF5CC261400F0F61FC34562BC0,1.57,1002,0.91,15.87,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_94,__None__,viirs-ir-sources-20130805.kmz,1
2648520,VIIRS,2013-08-05 15:47:30+00:00,,-11.73208,130.508682,0101000020E61000000B42791F47506040821C9430D37627C0,1.35,1064,2.32,31.94,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_95,__None__,viirs-ir-sources-20130805.kmz,1
2648521,VIIRS,2013-08-05 15:47:30+00:00,,-11.734284,130.51944,0101000020E61000007F87A2409F506040BFF38B12F47727C0,1.42,1052,2.44,35.04,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_96,__None__,viirs-ir-sources-20130805.kmz,1
2648522,VIIRS,2013-08-05 15:47:30+00:00,,-12.249399,133.09201,0101000020E6100000F59CF4BEF1A260406A4FC939B17F28C0,1.4,1289,1.33,8.52,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_97,__None__,viirs-ir-sources-20130805.kmz,1
2648523,VIIRS,2013-08-05 15:47:30+00:00,,-12.250795,133.099152,0101000020E6100000A8AAD0402CA360402A00C633688028C0,1.7,1213,1.62,13.16,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_98,__None__,viirs-ir-sources-20130805.kmz,1
2648524,VIIRS,2013-08-05 15:47:30+00:00,,-12.264379,133.111145,0101000020E6100000A583F57F8EA36040957F2DAF5C8728C0,1.96,1170,1.86,17.51,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_100,__None__,viirs-ir-sources-20130805.kmz,1
2648525,VIIRS,2013-08-05 15:47:30+00:00,,-12.231818,132.885513,0101000020E6100000DAE55B1F569C60408E3F51D9B07628C0,1.45,1238,1.45,10.91,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_102,__None__,viirs-ir-sources-20130805.kmz,1
2648526,VIIRS,2013-08-05 15:47:30+00:00,,-12.252329,132.87355,0101000020E6100000772D211FF49B60402EAA4544318128C0,1.44,1069,1.44,19.43,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_103,__None__,viirs-ir-sources-20130805.kmz,1
2648527,VIIRS,2013-08-05 15:47:31+00:00,,-14.21289,143.485001,0101000020E6100000E030D12085EF6140774A07EBFF6C2CC0,2.5,1007,1.5,25.77,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_105,__None__,viirs-ir-sources-20130805.kmz,1
2648528,VIIRS,2013-08-05 15:47:33+00:00,,-13.98093,141.618729,0101000020E6100000C782C2A0CCB36140A054FB743CF62BC0,15.2,1152,8.88,88.83,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_108,__None__,viirs-ir-sources-20130805.kmz,1
2648529,VIIRS,2013-08-05 15:47:35+00:00,,-14.355601,143.320023,0101000020E6100000F8DEDFA03DEA61408CD9925511B62CC0,2.62,1052,1.56,22.41,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_111,__None__,viirs-ir-sources-20130805.kmz,1
2648530,VIIRS,2013-08-05 15:47:35+00:00,,-12.437601,132.287994,0101000020E6100000376E313F37896040D064FF3C0DE028C0,2.46,1228,2.77,21.48,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_113,__None__,viirs-ir-sources-20130805.kmz,1
2648531,VIIRS,2013-08-05 15:47:35+00:00,,-14.374621,143.309479,0101000020E610000090F98040E7E9614025CADE52CEBF2CC0,1.76,1104,1.05,12.43,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_114,__None__,viirs-ir-sources-20130805.kmz,1
2648532,VIIRS,2013-08-05 15:47:39+00:00,,-12.441477,131.041367,0101000020E61000004704E3E05261604055DFF94509E228C0,1.13,1215,1.67,13.48,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_115,__None__,viirs-ir-sources-20130805.kmz,1
2648533,VIIRS,2013-08-05 15:47:39+00:00,,-12.666725,132.117554,0101000020E610000073309B00C3836040E8D9ACFA5C5529C0,0.33,1810,0.38,0.63,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_116,__None__,viirs-ir-sources-20130805.kmz,0
2648534,VIIRS,2013-08-05 15:47:40+00:00,,-12.690513,132.172333,0101000020E6100000B1E07EC083856040FAEC80EB8A6129C0,2.77,1104,3.15,37.39,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_120,__None__,viirs-ir-sources-20130805.kmz,1
2648535,VIIRS,2013-08-05 15:47:40+00:00,,-12.692142,132.180389,0101000020E6100000DCF126BFC58560404660AC6F606229C0,2.71,1112,3.07,35.5,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_121,__None__,viirs-ir-sources-20130805.kmz,1
2648536,VIIRS,2013-08-05 15:47:40+00:00,,-12.507504,131.149963,0101000020E61000008693347FCC646040AA2D7590D70329C0,2.93,1179,4.2,38.31,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_125,__None__,viirs-ir-sources-20130805.kmz,1
2648537,VIIRS,2013-08-05 15:47:40+00:00,,-12.759295,132.039383,0101000020E6100000962023A0428160405B087250C28429C0,1.8,1359,2.1,10.88,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_129,__None__,viirs-ir-sources-20130805.kmz,1
2648538,VIIRS,2013-08-05 15:47:42+00:00,,-12.638549,131.449203,0101000020E61000007C48F8DE5F6E604079C9FFE4EF4629C0,1.18,1117,1.57,17.85,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_130,__None__,viirs-ir-sources-20130805.kmz,1
2648539,VIIRS,2013-08-05 15:47:42+00:00,,-12.640415,131.458282,0101000020E61000000E4B033FAA6E604056BC9179E44729C0,1.63,1143,2.17,22.34,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_131,__None__,viirs-ir-sources-20130805.kmz,1
2648540,VIIRS,2013-08-05 15:47:42+00:00,,-12.759318,132.039673,0101000020E610000018B14F00458160403C873254C58429C0,1.83,1379,2.13,10.37,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_132,__None__,viirs-ir-sources-20130805.kmz,1
2648541,VIIRS,2013-08-05 15:47:42+00:00,,-13.218839,134.301849,0101000020E610000092EA3BBFA8C96040BE2D58AA0B702AC0,0.82,1153,1.13,11.23,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_133,__None__,viirs-ir-sources-20130805.kmz,1
2648542,VIIRS,2013-08-05 15:47:42+00:00,,-13.223175,134.32428,0101000020E6100000E657738060CA6040D1915CFE43722AC0,1.5,1124,2.06,22.72,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_135,__None__,viirs-ir-sources-20130805.kmz,1
2648543,VIIRS,2013-08-05 15:47:42+00:00,,-12.798681,131.99765,0101000020E6100000575BB1BFEC7F604087DF4DB7EC9829C0,1.14,1170,1.33,12.53,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_136,__None__,viirs-ir-sources-20130805.kmz,1
2648544,VIIRS,2013-08-05 15:47:44+00:00,,-13.073198,132.892242,0101000020E6100000C443183F8D9C6040E54350357A252AC0,1.31,1079,1.24,16.17,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_142,__None__,viirs-ir-sources-20130805.kmz,1
2648545,VIIRS,2013-08-05 15:47:44+00:00,,-12.900811,131.968262,0101000020E6100000B5FE9600FC7E60400DC1711937CD29C0,14.85,1265,17.42,119.97,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_143,__None__,viirs-ir-sources-20130805.kmz,1
2648546,VIIRS,2013-08-05 15:47:44+00:00,,-12.922061,132.07431,0101000020E610000081785DBF6082604088D51F6118D829C0,3.56,1212,4.08,33.29,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_149,__None__,viirs-ir-sources-20130805.kmz,1
2648547,VIIRS,2013-08-05 15:47:46+00:00,,-15.263638,145.031143,0101000020E6100000FACF9A1FFF20624038F7578FFB862EC0,2.8,1000,2.04,35.91,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_153,__None__,viirs-ir-sources-20130805.kmz,1
2648548,VIIRS,2013-08-05 15:47:46+00:00,,-15.281515,145.002594,0101000020E61000004E25034015206240B9AAECBB22902EC0,7.71,1019,5.6,91.59,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_156,__None__,viirs-ir-sources-20130805.kmz,1
2648549,VIIRS,2013-08-05 15:47:46+00:00,,-12.936307,131.427948,0101000020E61000006F0C01C0B16D6040200890A163DF29C0,3.99,1352,5.25,27.66,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_158,__None__,viirs-ir-sources-20130805.kmz,1
2648550,VIIRS,2013-08-05 15:47:46+00:00,,-12.943471,131.463699,0101000020E61000000306499FD66E6040E77283A10EE329C0,0.99,1207,1.29,10.74,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_162,__None__,viirs-ir-sources-20130805.kmz,1
2648551,VIIRS,2013-08-05 15:47:46+00:00,,-13.94817,136.70752,0101000020E610000082A8FB00A4166140BD18CA8976E52BC0,0.28,1810,0.22,0.36,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_164,__None__,viirs-ir-sources-20130805.kmz,0
2648552,VIIRS,2013-08-05 15:47:46+00:00,,-15.297087,145.008972,0101000020E61000008DD2A57F492062402D228AC91B982EC0,4.05,1019,2.95,48.27,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_165,__None__,viirs-ir-sources-20130805.kmz,1
2648553,VIIRS,2013-08-05 15:47:47+00:00,,-12.933083,131.127029,0101000020E610000098141F9F106460403AE8120EBDDD29C0,1.75,1302,2.45,15.04,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_167,__None__,viirs-ir-sources-20130805.kmz,1
2648554,VIIRS,2013-08-05 15:47:47+00:00,,-13.466189,133.795456,0101000020E6100000062D246074B9604088821953B0EE2AC0,1.31,1087,0.99,12.53,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_168,__None__,viirs-ir-sources-20130805.kmz,1
2648555,VIIRS,2013-08-05 15:47:47+00:00,,-13.467336,133.801361,0101000020E610000047E9D2BFA4B96040A67C08AA46EF2AC0,0.98,1171,0.74,6.94,__None__,SVM10_npp_d20130805_t1541346_e1547132_IR_source_169,__None__,viirs-ir-sources-20130805.kmz,1
2648556,VIIRS,2013-08-05 15:47:49+00:00,,-13.539659,133.342316,0101000020E6100000B91CAF40F4AA6040F0FB372F4E142BC0,1.74,1174,1.45,13.48,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_3,__None__,viirs-ir-sources-20130805.kmz,1
2648557,VIIRS,2013-08-05 15:47:51+00:00,,-13.590916,133.491394,0101000020E61000006CEEE87FB9AF6040C45DBD8A8C2E2BC0,1.24,1223,1,7.86,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_9,__None__,viirs-ir-sources-20130805.kmz,1
2648558,VIIRS,2013-08-05 15:47:53+00:00,,-14.073032,135.469986,0101000020E61000007E7214200AEF6040791F477364252CC0,1.12,1141,1.13,11.78,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_12,__None__,viirs-ir-sources-20130805.kmz,1
2648559,VIIRS,2013-08-05 15:47:53+00:00,,-13.471283,132.243317,0101000020E6100000F2B1BB40C9876040505260014CF12AC0,7.74,1315,8.26,48.69,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_16,__None__,viirs-ir-sources-20130805.kmz,1
2648560,VIIRS,2013-08-05 15:47:53+00:00,,-13.490634,132.223633,0101000020E6100000CEA9640028876040809C306134FB2AC0,2.04,1181,2.19,19.85,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_18,__None__,viirs-ir-sources-20130805.kmz,1
2648561,VIIRS,2013-08-05 15:47:55+00:00,,-13.53687,132.149078,0101000020E6100000B3D1393FC58460403468E89FE0122BC0,2.94,1231,3.18,24.41,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_27,__None__,viirs-ir-sources-20130805.kmz,1
2648562,VIIRS,2013-08-05 15:47:55+00:00,,-13.538458,132.156906,0101000020E61000007A51BB5F05856040058A58C4B0132BC0,3.6,1336,3.9,21.59,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_28,__None__,viirs-ir-sources-20130805.kmz,1
2648563,VIIRS,2013-08-05 15:47:55+00:00,,-13.140782,130.185684,0101000020E61000007F6C921FF14560401FBB0B9414482AC0,1.66,1278,2.81,18.55,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_30,__None__,viirs-ir-sources-20130805.kmz,1
2648564,VIIRS,2013-08-05 15:47:55+00:00,,-13.450535,131.491547,0101000020E61000004D2EC6C0BA6F60401F680586ACE62AC0,0.98,1355,1.23,6.45,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_32,__None__,viirs-ir-sources-20130805.kmz,1
2648565,VIIRS,2013-08-05 15:47:55+00:00,,-13.583546,132.090088,0101000020E610000063B83A00E2826040596C938AC62A2BC0,6.54,1253,7.16,51.32,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_36,__None__,viirs-ir-sources-20130805.kmz,1
2648566,VIIRS,2013-08-05 15:47:55+00:00,,-13.86888,133.424698,0101000020E6100000A795422097AD6040064CE0D6DDBC2BC0,1.74,1150,1.4,14.16,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_40,__None__,viirs-ir-sources-20130805.kmz,1
2648567,VIIRS,2013-08-05 15:47:55+00:00,,-15.385241,141.848282,0101000020E610000023F94A2025BB61401C28F04E3EC52EC0,1.13,1200,0.65,5.54,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_43,__None__,viirs-ir-sources-20130805.kmz,1
2648568,VIIRS,2013-08-05 15:47:56+00:00,,-13.622878,132.100403,0101000020E6100000732D5A8036836040B8CB7EDDE93E2BC0,0.86,1412,0.93,4.14,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_44,__None__,viirs-ir-sources-20130805.kmz,1
2648569,VIIRS,2013-08-05 15:47:56+00:00,,-13.664105,132.244705,0101000020E61000005E85949FD48760405C38109205542BC0,0.63,1332,0.66,3.72,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_46,__None__,viirs-ir-sources-20130805.kmz,1
2648570,VIIRS,2013-08-05 15:47:56+00:00,,-13.683249,132.224579,0101000020E6100000CA8B4CC02F876040A60C1CD0D25D2BC0,4.11,1479,4.35,16.04,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_48,__None__,viirs-ir-sources-20130805.kmz,1
2648571,VIIRS,2013-08-05 15:47:56+00:00,,-13.666363,132.025391,0101000020E61000009C53C900D08060406687F8872D552BC0,10.15,1207,11.22,93.39,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_54,__None__,viirs-ir-sources-20130805.kmz,1
2648572,VIIRS,2013-08-05 15:47:56+00:00,,-13.875184,132.903442,0101000020E6100000A77A32FFE89C604006F7031E18C02BC0,3.56,1086,3.22,40.76,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_57,__None__,viirs-ir-sources-20130805.kmz,1
2648573,VIIRS,2013-08-05 15:47:58+00:00,,-13.901453,132.881134,0101000020E6100000992CEE3F329C60401EC3633F8BCD2BC0,1.2,1101,1.09,13.07,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_65,__None__,viirs-ir-sources-20130805.kmz,1
2648574,VIIRS,2013-08-05 15:47:58+00:00,,-13.904164,132.894562,0101000020E6100000D2C77C40A09C6040EB707495EECE2BC0,1.82,1290,1.64,10.48,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_67,__None__,viirs-ir-sources-20130805.kmz,1
2648575,VIIRS,2013-08-05 15:47:58+00:00,,-13.934417,132.823624,0101000020E61000006C06B8205B9A604022A7AFE76BDE2BC0,0.99,1198,0.91,7.75,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_68,__None__,viirs-ir-sources-20130805.kmz,1
2648576,VIIRS,2013-08-05 15:47:58+00:00,,-15.929533,144.315643,0101000020E6100000C34659BF190A6240041BD7BFEBDB2FC0,1.25,1057,0.84,11.93,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_69,__None__,viirs-ir-sources-20130805.kmz,1
2648577,VIIRS,2013-08-05 15:47:58+00:00,,-13.955696,132.818741,0101000020E61000009E5C5320339A604006D671FC50E92BC0,1.86,1227,1.7,13.25,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_70,__None__,viirs-ir-sources-20130805.kmz,1
2648578,VIIRS,2013-08-05 15:47:58+00:00,,-13.963549,132.802094,0101000020E61000002C4A09C1AA996040E02F664B56ED2BC0,1.72,1238,1.57,11.8,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_71,__None__,viirs-ir-sources-20130805.kmz,1
2648579,VIIRS,2013-08-05 15:48:00+00:00,,-13.868193,132.18602,0101000020E6100000DD0C37E0F3856040753BFBCA83BC2BC0,0.37,1810,0.39,0.64,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_75,__None__,viirs-ir-sources-20130805.kmz,0
2648580,VIIRS,2013-08-05 15:48:00+00:00,,-13.872936,132.209198,0101000020E61000006F0C01C0B18660408A00A777F1BE2BC0,0.37,1810,0.39,0.64,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_76,__None__,viirs-ir-sources-20130805.kmz,0
2648581,VIIRS,2013-08-05 15:48:00+00:00,,-13.899343,132.281967,0101000020E6100000A471A8DF05896040E7C589AF76CC2BC0,0.45,1810,0.46,0.76,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_77,__None__,viirs-ir-sources-20130805.kmz,0
2648582,VIIRS,2013-08-05 15:48:03+00:00,,-14.390481,133.383636,0101000020E61000002F3201BF46AC6040336B2920EDC72CC0,0.91,1185,0.71,6.38,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_78,__None__,viirs-ir-sources-20130805.kmz,1
2648583,VIIRS,2013-08-05 15:48:05+00:00,,-13.740453,129.84613,0101000020E610000043C5387F133B60403F73D6A71C7B2BC0,0.91,1810,1.59,2.61,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_81,__None__,viirs-ir-sources-20130805.kmz,0
2648584,VIIRS,2013-08-05 15:48:07+00:00,,-14.208199,131.796539,0101000020E6100000A25F5B3F7D796040AC1E300F996A2CC0,1.48,1060,1.66,23.18,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_90,__None__,viirs-ir-sources-20130805.kmz,1
2648585,VIIRS,2013-08-05 15:48:07+00:00,,-13.911547,130.33107,0101000020E6100000FAD51C20984A6040A988D349B6D22BC0,4.75,1166,7.43,70.87,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_93,__None__,viirs-ir-sources-20130805.kmz,1
2648586,VIIRS,2013-08-05 15:48:07+00:00,,-13.913693,130.34111,0101000020E6100000D5CA845FEA4A6040132BA391CFD32BC0,15.6,1280,24.33,160.02,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_94,__None__,viirs-ir-sources-20130805.kmz,1
