id,src,datetime,name,latitude,longitude,location,RadiantOutput,Temperature,RadiativeHeat,footprint,SatZenithAngle,SourceID,region,srcfile,quality
2634682,VIIRS,2013-08-07 01:25:16+00:00,,28.63763,7.535122,0101000020E6100000FF7A8505F7231E40D0F23CB83BA33C40,1.64,1545,1.11,3.42,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_502,__None__,viirs-ir-sources-20130807.kmz,1
2634683,VIIRS,2013-08-07 01:25:18+00:00,,28.682024,7.191056,0101000020E61000007CD11E2FA4C31C404C16F71F99AE3C40,14,1648,9.1,21.76,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_504,__None__,viirs-ir-sources-20130807.kmz,1
2634684,VIIRS,2013-08-07 01:25:18+00:00,,28.6129,7.504404,0101000020E6100000E7E26F7B82041E40E9B7AF03E79C3C40,0.66,1359,0.45,2.31,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_505,__None__,viirs-ir-sources-20130807.kmz,1
2634685,VIIRS,2013-08-07 01:25:18+00:00,,28.186935,9.806541,0101000020E61000002AC423F1F29C23404E7ADFF8DA2F3C40,2.57,1611,2.47,6.46,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_506,__None__,viirs-ir-sources-20130807.kmz,1
2634686,VIIRS,2013-08-07 01:25:18+00:00,,28.578226,7.659457,0101000020E61000001C7920B248A31E4068B27F9E06943C40,5.25,1823,3.6,5.76,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_508,__None__,viirs-ir-sources-20130807.kmz,1
2634687,VIIRS,2013-08-07 01:25:20+00:00,,28.082073,9.785049,0101000020E6100000D88349F1F191234076E272BC02153C40,6.58,1611,6.34,16.58,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_510,__None__,viirs-ir-sources-20130807.kmz,1
2634688,VIIRS,2013-08-07 01:25:20+00:00,,28.472738,7.519326,0101000020E610000099D9E731CA131E409293895B05793C40,2.82,1614,1.91,4.96,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_513,__None__,viirs-ir-sources-20130807.kmz,1
2634689,VIIRS,2013-08-07 01:25:22+00:00,,28.152205,8.963917,0101000020E6100000EB1D6E8786ED2140A54929E8F6263C40,0.78,1614,0.65,1.7,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_517,__None__,viirs-ir-sources-20130807.kmz,1
2634690,VIIRS,2013-08-07 01:25:22+00:00,,28.035767,9.5398,0101000020E6100000F8C264AA60142340AA46AF0628093C40,0.25,1810,0.23,0.39,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_518,__None__,viirs-ir-sources-20130807.kmz,0
2634691,VIIRS,2013-08-07 01:25:24+00:00,,29.08341,2.213577,0101000020E61000001E6CB1DB67B50140CC28965B5A153D40,0.34,1810,0.23,0.38,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_520,__None__,viirs-ir-sources-20130807.kmz,0
2634692,VIIRS,2013-08-07 01:25:24+00:00,,27.926546,9.251675,0101000020E61000000D71AC8BDB802240573D601E32ED3B40,1.74,1563,1.54,4.55,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_521,__None__,viirs-ir-sources-20130807.kmz,1
2634693,VIIRS,2013-08-07 01:25:24+00:00,,27.924221,9.101021,0101000020E61000001E6B4606B9332240C34659BF99EC3B40,2.43,1598,2.11,5.7,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_523,__None__,viirs-ir-sources-20130807.kmz,1
2634694,VIIRS,2013-08-07 01:25:24+00:00,,27.761953,9.888107,0101000020E610000085B2F0F5B5C62340CE16105A0FC33B40,0.88,1617,0.88,2.27,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_525,__None__,viirs-ir-sources-20130807.kmz,1
2634695,VIIRS,2013-08-07 01:25:24+00:00,,27.739677,9.917698,0101000020E61000008F352383DCD52340789ACC785BBD3B40,4.44,1693,4.46,9.57,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_526,__None__,viirs-ir-sources-20130807.kmz,1
2634696,VIIRS,2013-08-07 01:25:25+00:00,,27.74345,9.923575,0101000020E610000070CE88D2DED8234011363CBD52BE3B40,5.83,1730,5.86,11.54,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_528,__None__,viirs-ir-sources-20130807.kmz,1
2634697,VIIRS,2013-08-07 01:25:25+00:00,,27.712292,9.915607,0101000020E610000033FAD170CAD42340D333BDC458B63B40,3.94,1503,3.97,13.72,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_531,__None__,viirs-ir-sources-20130807.kmz,1
2634698,VIIRS,2013-08-07 01:25:25+00:00,,27.711094,9.880061,0101000020E610000059F8FA5A97C22340BF61A2410AB63B40,5.79,1552,5.79,17.6,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_532,__None__,viirs-ir-sources-20130807.kmz,1
2634699,VIIRS,2013-08-07 01:25:25+00:00,,27.693329,9.887266,0101000020E61000009AB4A9BA47C623404E5E64027EB13B40,2.33,1571,2.34,6.76,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_534,__None__,viirs-ir-sources-20130807.kmz,1
2634700,VIIRS,2013-08-07 01:25:25+00:00,,27.669945,9.881516,0101000020E61000002DCDAD1056C32340641EF98381AB3B40,5.05,1575,5.06,14.52,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_535,__None__,viirs-ir-sources-20130807.kmz,1
2634701,VIIRS,2013-08-07 01:25:25+00:00,,27.64102,9.86264,0101000020E6100000617138F3ABB92340F91400E319A43B40,4.82,1441,4.82,19.72,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_537,__None__,viirs-ir-sources-20130807.kmz,1
2634702,VIIRS,2013-08-07 01:25:27+00:00,,27.76712,9.189408,0101000020E61000009833DB15FA602240861BF0F961C43B40,11.84,1525,10.49,34.2,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_540,__None__,viirs-ir-sources-20130807.kmz,1
2634703,VIIRS,2013-08-07 01:25:27+00:00,,27.637344,9.866687,0101000020E610000099BC0166BEBB2340444DF4F928A33B40,6.23,1616,6.24,16.15,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_542,__None__,viirs-ir-sources-20130807.kmz,1
2634704,VIIRS,2013-08-07 01:25:27+00:00,,27.619596,9.873956,0101000020E610000034492C2977BF234080BBECD79D9E3B40,1.68,1462,1.69,6.52,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_543,__None__,viirs-ir-sources-20130807.kmz,1
2634705,VIIRS,2013-08-07 01:25:27+00:00,,27.750504,9.15301,0101000020E610000003ECA353574E22406684B70721C03B40,6.69,1636,5.89,14.5,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_544,__None__,viirs-ir-sources-20130807.kmz,1
2634706,VIIRS,2013-08-07 01:25:27+00:00,,27.737118,9.182084,0101000020E6100000EE3F321D3A5D2240FD4AE7C3B3BC3B40,3.47,1603,3.07,8.19,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_545,__None__,viirs-ir-sources-20130807.kmz,1
2634707,VIIRS,2013-08-07 01:25:27+00:00,,27.733553,9.159652,0101000020E6100000637B2DE8BD512240F8E12021CABB3B40,0.81,1487,0.71,2.57,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_546,__None__,viirs-ir-sources-20130807.kmz,1
2634708,VIIRS,2013-08-07 01:25:27+00:00,,27.699654,9.172726,0101000020E61000007A56D28A6F582240FD8348861CB33B40,0.7,1421,0.62,2.68,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_547,__None__,viirs-ir-sources-20130807.kmz,1
2634709,VIIRS,2013-08-07 01:25:32+00:00,,26.753189,12.406196,0101000020E610000033880FECF8CF2840FAB48AFED0C03A40,17.96,1658,20.62,48.11,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_550,__None__,viirs-ir-sources-20130807.kmz,1
2634710,VIIRS,2013-08-07 01:25:32+00:00,,26.704769,12.450022,0101000020E610000006F6984869E62840103CBEBD6BB43A40,10.23,1601,11.87,31.86,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_552,__None__,viirs-ir-sources-20130807.kmz,1
2634711,VIIRS,2013-08-07 01:25:36+00:00,,26.576443,12.209904,0101000020E610000063997E89786B28401502B9C491933A40,14.41,1666,16.09,36.84,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_555,__None__,viirs-ir-sources-20130807.kmz,1
2634712,VIIRS,2013-08-07 01:25:40+00:00,,26.433804,11.851996,0101000020E610000048A5D8D138B42740BDDF68C70D6F3A40,7.76,1747,8.15,15.43,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_558,__None__,viirs-ir-sources-20130807.kmz,1
2634713,VIIRS,2013-08-07 01:25:48+00:00,,27.785219,0.631516,0101000020E6100000D4D2DC0A6135E43FA532C51C04C93B40,1.58,1649,1.28,3.06,__None__,SVM10_npp_d20130807_t0121312_e0127116_IR_source_559,__None__,viirs-ir-sources-20130807.kmz,1
2634714,VIIRS,2013-08-07 01:31:32+00:00,,6.148566,5.344829,0101000020E61000007BD976DA1A611540AD307DAF21981840,0.73,1810,0.63,1.04,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_32,__None__,viirs-ir-sources-20130807.kmz,0
2634715,VIIRS,2013-08-07 01:31:32+00:00,,6.063081,5.584646,0101000020E6100000E9F2E670AD561640F4FE3F4E98401840,7.33,1711,6.77,13.93,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_33,__None__,viirs-ir-sources-20130807.kmz,1
2634716,VIIRS,2013-08-07 01:31:32+00:00,,6.039578,5.720407,0101000020E6100000E63C635FB2E1164079909E2287281840,0.4,1810,0.38,0.63,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_34,__None__,viirs-ir-sources-20130807.kmz,0
2634717,VIIRS,2013-08-07 01:31:34+00:00,,6.060308,5.439633,0101000020E61000002FF834272FC21540A9BF5E61C13D1840,1.63,1383,1.46,7.06,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_39,__None__,viirs-ir-sources-20130807.kmz,1
2634718,VIIRS,2013-08-07 01:31:34+00:00,,5.882706,6.220048,0101000020E61000006A334E4354E1184091EEE714E4871740,0.54,1810,0.58,0.96,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_41,__None__,viirs-ir-sources-20130807.kmz,0
2634719,VIIRS,2013-08-07 01:31:37+00:00,,5.615264,6.691825,0101000020E61000008638D6C56DC41A40E49F19C407761640,0.58,1810,0.7,1.15,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_52,__None__,viirs-ir-sources-20130807.kmz,0
2634720,VIIRS,2013-08-07 01:31:37+00:00,,5.860189,5.134877,0101000020E61000002DEE3F321D8A14400A849D62D5701740,0.33,1810,0.28,0.46,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_54,__None__,viirs-ir-sources-20130807.kmz,0
2634721,VIIRS,2013-08-07 01:31:37+00:00,,5.884686,4.83686,0101000020E61000007E52EDD3F15813408EEA7420EB891740,11.62,1683,9.21,20.25,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_56,__None__,viirs-ir-sources-20130807.kmz,1
2634722,VIIRS,2013-08-07 01:31:37+00:00,,5.867867,4.935886,0101000020E610000014234BE658BE13404C1C7920B2781740,6.54,1680,5.3,11.73,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_57,__None__,viirs-ir-sources-20130807.kmz,1
2634723,VIIRS,2013-08-07 01:31:37+00:00,,5.783633,5.430099,0101000020E6100000522B4CDF6BB81540F6436CB070221740,4.28,1838,3.88,6,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_60,__None__,viirs-ir-sources-20130807.kmz,1
2634724,VIIRS,2013-08-07 01:31:37+00:00,,5.814012,5.200733,0101000020E610000070E998F38CCD1440CA349A5C8C411740,0.69,1810,0.59,0.97,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_64,__None__,viirs-ir-sources-20130807.kmz,0
2634725,VIIRS,2013-08-07 01:31:39+00:00,,5.825752,4.796685,0101000020E6100000E4DA5031CE2F1340266DAAEE914D1740,0.4,1810,0.32,0.52,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_65,__None__,viirs-ir-sources-20130807.kmz,0
2634726,VIIRS,2013-08-07 01:31:39+00:00,,5.775884,4.889747,0101000020E610000040DB6AD6198F13406AF5D555811A1740,5.98,1692,4.82,10.38,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_68,__None__,viirs-ir-sources-20130807.kmz,1
2634727,VIIRS,2013-08-07 01:31:39+00:00,,5.456954,6.699703,0101000020E610000001A777F17ECC1A40041BD7BFEBD31540,1.54,1565,1.89,5.57,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_72,__None__,viirs-ir-sources-20130807.kmz,1
2634728,VIIRS,2013-08-07 01:31:41+00:00,,5.71757,5.007258,0101000020E6100000988922A46E071440E65C8AABCADE1640,1.39,1600,1.15,3.1,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_77,__None__,viirs-ir-sources-20130807.kmz,1
2634729,VIIRS,2013-08-07 01:31:41+00:00,,5.737932,4.727883,0101000020E6100000EA4141295AE91240FFAF3A72A4F31640,2.16,1673,1.68,3.79,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_79,__None__,viirs-ir-sources-20130807.kmz,1
2634730,VIIRS,2013-08-07 01:31:41+00:00,,5.684462,5.049969,0101000020E61000005B41D3122B331440446B459BE3BC1640,16.45,1680,13.8,30.55,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_80,__None__,viirs-ir-sources-20130807.kmz,1
2634731,VIIRS,2013-08-07 01:31:41+00:00,,5.565195,5.710708,0101000020E6100000B40584D6C3D716406D73637AC2421640,0.71,1904,0.69,0.93,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_83,__None__,viirs-ir-sources-20130807.kmz,1
2634732,VIIRS,2013-08-07 01:31:41+00:00,,5.563728,5.719445,0101000020E61000003815A930B6E01640A35BAFE941411640,0.7,1937,0.69,0.86,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_84,__None__,viirs-ir-sources-20130807.kmz,1
2634733,VIIRS,2013-08-07 01:31:41+00:00,,5.6503,5.150071,0101000020E6100000E34F5436AC991440EE5A423EE8991640,1.4,1632,1.2,2.99,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_86,__None__,viirs-ir-sources-20130807.kmz,1
2634734,VIIRS,2013-08-07 01:31:41+00:00,,5.38415,6.668748,0101000020E6100000C70F9546CCAC1A409A081B9E5E891540,0.53,1810,0.65,1.06,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_87,__None__,viirs-ir-sources-20130807.kmz,0
2634735,VIIRS,2013-08-07 01:31:41+00:00,,5.620675,5.169693,0101000020E6100000C5707500C4AD14407AC7293A927B1640,3.82,1495,3.29,11.62,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_89,__None__,viirs-ir-sources-20130807.kmz,1
2634736,VIIRS,2013-08-07 01:31:41+00:00,,5.615226,5.201861,0101000020E6100000F75965A6B4CE14407898F6CDFD751640,0.62,1810,0.54,0.89,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_90,__None__,viirs-ir-sources-20130807.kmz,0
2634737,VIIRS,2013-08-07 01:31:41+00:00,,5.711762,4.48175,0101000020E61000005A643BDF4FED114068244223D8D81640,23.14,1736,17.15,33.31,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_92,__None__,viirs-ir-sources-20130807.kmz,1
2634738,VIIRS,2013-08-07 01:31:43+00:00,,5.595159,4.987698,0101000020E6100000664CC11A67F3134025AE635C71611640,2.79,1688,2.32,5.03,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_100,__None__,viirs-ir-sources-20130807.kmz,1
2634739,VIIRS,2013-08-07 01:31:43+00:00,,5.574979,5.056969,0101000020E6100000158BDF14563A1440118C834BC74C1640,0.49,1810,0.41,0.68,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_101,__None__,viirs-ir-sources-20130807.kmz,0
2634740,VIIRS,2013-08-07 01:31:43+00:00,,5.563865,5.071351,0101000020E6100000C8258E3C10491440A86F99D365411640,0.43,1810,0.36,0.59,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_102,__None__,viirs-ir-sources-20130807.kmz,0
2634741,VIIRS,2013-08-07 01:31:43+00:00,,5.533964,5.197786,0101000020E6100000376DC66988CA144023F77475C7221640,0.41,1810,0.36,0.59,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_104,__None__,viirs-ir-sources-20130807.kmz,0
2634742,VIIRS,2013-08-07 01:31:43+00:00,,5.534392,5.090853,0101000020E610000055F99E91085D1440E4F90CA837231640,0.69,1810,0.59,0.97,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_105,__None__,viirs-ir-sources-20130807.kmz,0
2634743,VIIRS,2013-08-07 01:31:46+00:00,,5.096257,6.515802,0101000020E610000077D844662E101A40560BEC3191621440,0.41,1810,0.49,0.81,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_107,__None__,viirs-ir-sources-20130807.kmz,0
2634744,VIIRS,2013-08-07 01:31:46+00:00,,5.383499,4.601821,0101000020E61000001F2FA4C343681240DF313CF6B3881540,0.29,1810,0.23,0.37,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_108,__None__,viirs-ir-sources-20130807.kmz,0
2634745,VIIRS,2013-08-07 01:31:48+00:00,,5.360797,4.343908,0101000020E6100000C154336B29601140CAFACDC474711540,16.99,1625,12.46,31.48,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_111,__None__,viirs-ir-sources-20130807.kmz,1
2634746,VIIRS,2013-08-07 01:31:55+00:00,,4.628464,6.268442,0101000020E6100000C87DAB75E212194077DA1A118C831240,0.49,1810,0.57,0.94,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_114,__None__,viirs-ir-sources-20130807.kmz,0
2634747,VIIRS,2013-08-07 01:32:02+00:00,,3.987257,7.288741,0101000020E6100000AE0E80B8AB271D4001FA7DFFE6E50F40,0.39,1597,0.3,0.8,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_119,__None__,viirs-ir-sources-20130807.kmz,1
2634748,VIIRS,2013-08-07 01:32:09+00:00,,3.568231,7.413348,0101000020E6100000D177B7B244A71D404696CCB1BC8B0C40,0.47,1810,0.38,0.62,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_124,__None__,viirs-ir-sources-20130807.kmz,0
2634749,VIIRS,2013-08-07 01:32:09+00:00,,3.566195,7.425659,0101000020E610000004FEF0F3DFB31D400F45813E91870C40,0.47,1810,0.38,0.62,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_125,__None__,viirs-ir-sources-20130807.kmz,0
2634750,VIIRS,2013-08-07 01:32:20+00:00,,4.597496,-2.889825,0101000020E61000003C4ED1915C1E07C098F6CDFDD5631240,8.2,1787,5.27,9.12,__None__,SVM10_npp_d20130807_t0127128_e0132532_IR_source_136,__None__,viirs-ir-sources-20130807.kmz,1
2634751,VIIRS,2013-08-07 01:34:46+00:00,,-6.236367,10.726798,0101000020E6100000AF9811DE1E7425401F6ADB300AF218C0,21.42,1696,57.91,123.59,__None__,SVM10_npp_d20130807_t0132545_e0138331_IR_source_27,__None__,viirs-ir-sources-20130807.kmz,1
2634752,VIIRS,2013-08-07 01:35:37+00:00,,-8.8373,7.09053,0101000020E61000003F3A75E5B35C1C40B1E1E995B2AC21C0,0.33,1719,0.45,0.92,__None__,SVM10_npp_d20130807_t0132545_e0138331_IR_source_44,__None__,viirs-ir-sources-20130807.kmz,1
2634753,VIIRS,2013-08-07 01:43:43+00:00,,-33.441116,-22.202646,0101000020E61000004CAAB69BE03336C005DF347D76B840C0,1.35,1043,1.4,20.88,__None__,SVM10_npp_d20130807_t0138343_e0144147_IR_source_84,__None__,viirs-ir-sources-20130807.kmz,1
2634754,VIIRS,2013-08-07 01:50:25+00:00,,-57.800762,-26.491648,0101000020E6100000D124B1A4DC7D3AC095F0845E7FE64CC0,13.04,1218,9.88,79.15,__None__,SVM10_npp_d20130807_t0144159_e0149563_IR_source_46,__None__,viirs-ir-sources-20130807.kmz,1
2634755,VIIRS,2013-08-07 02:01:50+00:00,,-79.662292,154.837555,0101000020E61000003EB32440CD5A6340C119FCFD62EA53C0,0.34,1810,0.53,0.87,__None__,SVM10_npp_d20130807_t0155392_e0201195_IR_source_27,__None__,viirs-ir-sources-20130807.kmz,0
2634756,VIIRS,2013-08-07 02:56:44+00:00,,65.284454,-33.200245,0101000020E61000000118CFA0A19940C0D9CD8C7E34525040,0.32,1810,0.62,1.01,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_3,__None__,viirs-ir-sources-20130807.kmz,0
2634757,VIIRS,2013-08-07 02:57:07+00:00,,64.114456,-31.521866,0101000020E6100000F3E49A0299853FC02F35423F53075040,0.47,1429,0.77,3.27,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_5,__None__,viirs-ir-sources-20130807.kmz,1
2634758,VIIRS,2013-08-07 02:57:07+00:00,,61.101013,1.080799,0101000020E6100000C5CA68E4F34AF13F45BC75FEED8C4E40,2.24,1874,1.83,2.62,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_9,__None__,viirs-ir-sources-20130807.kmz,1
2634759,VIIRS,2013-08-07 02:57:25+00:00,,60.458225,-1.251446,0101000020E61000003A5CAB3DEC05F4BFD49AE61DA73A4E40,0.6,1997,0.43,0.48,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_15,__None__,viirs-ir-sources-20130807.kmz,1
2634760,VIIRS,2013-08-07 02:57:28+00:00,,59.607422,1.517742,0101000020E61000000740DCD5AB48F83F7A6F0C01C0CD4D40,1.99,1803,1.93,3.21,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_18,__None__,viirs-ir-sources-20130807.kmz,1
2634761,VIIRS,2013-08-07 02:57:32+00:00,,59.356876,1.575681,0101000020E610000073DBBE47FD35F93F185DDE1CAEAD4D40,3.73,1907,3.71,4.95,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_19,__None__,viirs-ir-sources-20130807.kmz,1
2634762,VIIRS,2013-08-07 02:57:39+00:00,,58.879406,1.523705,0101000020E6100000E2067C7E1861F83FFEF3346090704D40,2.15,1771,2.23,4,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_22,__None__,viirs-ir-sources-20130807.kmz,1
2634763,VIIRS,2013-08-07 02:57:41+00:00,,58.795975,1.350452,0101000020E6100000AD156D8E739BF53F80B74082E2654D40,0.33,1995,0.33,0.37,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_23,__None__,viirs-ir-sources-20130807.kmz,1
2634764,VIIRS,2013-08-07 02:57:46+00:00,,58.370979,1.917691,0101000020E61000002A560DC2DCAEFE3F5B40683D7C2F4D40,0.29,2111,0.22,0.19,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_25,__None__,viirs-ir-sources-20130807.kmz,1
2634765,VIIRS,2013-08-07 02:57:53+00:00,,58.056171,1.080056,0101000020E6100000C493DDCCE847F13FE7FD7F9C30074D40,2.22,1839,1.59,2.45,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_27,__None__,viirs-ir-sources-20130807.kmz,1
2634766,VIIRS,2013-08-07 02:57:55+00:00,,58.408081,-0.575505,0101000020E610000043E73576896AE2BF3B8F8AFF3B344D40,1.62,1485,1.44,5.22,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_30,__None__,viirs-ir-sources-20130807.kmz,1
2634767,VIIRS,2013-08-07 02:57:55+00:00,,57.971546,1.239277,0101000020E6100000BAF59A1E14D4F33FA1478C9E5BFC4C40,5.55,1672,4.08,9.2,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_32,__None__,viirs-ir-sources-20130807.kmz,1
2634768,VIIRS,2013-08-07 02:57:58+00:00,,57.73175,0.967448,0101000020E61000005794128255F5EE3F8B6CE7FBA9DD4C40,0.41,1775,0.3,0.53,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_34,__None__,viirs-ir-sources-20130807.kmz,1
2634769,VIIRS,2013-08-07 02:58:06+00:00,,56.637589,3.321552,0101000020E610000007B5DFDA89920A4009A52F849C514C40,5.65,1707,5.96,12.39,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_35,__None__,viirs-ir-sources-20130807.kmz,1
2634770,VIIRS,2013-08-07 02:58:09+00:00,,56.371544,3.270195,0101000020E61000007E5704FF5B290A403483F8C08E2F4C40,0.39,1793,0.43,0.73,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_37,__None__,viirs-ir-sources-20130807.kmz,1
2634771,VIIRS,2013-08-07 02:58:11+00:00,,55.139637,6.894601,0101000020E610000026E0D74812941B40E1270EA0DF914B40,0.33,1810,0.31,0.51,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_38,__None__,viirs-ir-sources-20130807.kmz,0
2634772,VIIRS,2013-08-07 02:58:13+00:00,,56.494587,2.158036,0101000020E6100000AAB9DC60A84301406D0377A04E3F4C40,2.67,1312,2.51,14.94,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_39,__None__,viirs-ir-sources-20130807.kmz,1
2634773,VIIRS,2013-08-07 02:58:13+00:00,,56.451927,2.278069,0101000020E61000005B40683D7C390240F69672BED8394C40,4.7,1800,4.51,7.58,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_40,__None__,viirs-ir-sources-20130807.kmz,1
2634774,VIIRS,2013-08-07 02:58:13+00:00,,55.715046,4.751813,0101000020E6100000A2D45E44DB0113405C9198A086DB4B40,0.55,1625,0.75,1.9,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_42,__None__,viirs-ir-sources-20130807.kmz,1
2634775,VIIRS,2013-08-07 02:58:14+00:00,,56.402164,2.244463,0101000020E610000009A87004A9F4014074D0251C7A334C40,4.18,1902,4.02,5.42,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_43,__None__,viirs-ir-sources-20130807.kmz,1
2634776,VIIRS,2013-08-07 02:58:14+00:00,,56.398304,2.258701,0101000020E61000003B8A73D4D1110240D9EE1EA0FB324C40,4.6,1932,4.43,5.6,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_44,__None__,viirs-ir-sources-20130807.kmz,1
2634777,VIIRS,2013-08-07 02:58:14+00:00,,56.400433,2.067508,0101000020E610000038BF61A2418A00409D9E776341334C40,0.88,1861,0.83,1.22,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_46,__None__,viirs-ir-sources-20130807.kmz,1
2634778,VIIRS,2013-08-07 02:58:14+00:00,,55.581779,4.754354,0101000020E6100000596DFE5F75041340F23FF9BB77CA4B40,0.64,1526,0.9,2.91,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_47,__None__,viirs-ir-sources-20130807.kmz,1
2634779,VIIRS,2013-08-07 02:58:16+00:00,,55.573853,4.760785,0101000020E6100000422619390B0B134012DBDD0374C94B40,0.85,1687,1.19,2.59,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_49,__None__,viirs-ir-sources-20130807.kmz,1
2634780,VIIRS,2013-08-07 02:58:18+00:00,,53.917809,9.209657,0101000020E610000044C18C29586B2240BB7CEBC37AF54A40,0.77,1810,1.09,1.79,__None__,SVM10_npp_d20130807_t0252336_e0258140_IR_source_51,__None__,viirs-ir-sources-20130807.kmz,0
